name,words
안국약품,"['의약품 제조업', '그랑파제, 토비콤-S', '제약', '경제', '안국', '약품', '매수', '외국인', '기관', '뉴스']"
에어부산,"['항공 여객 운송업', '항공 여객 및 화물 운송', '항공사', '노선', '경제', '부산', '운항', '코로나', '김포', '공항']"
한국특수형강,"['1차 철강 제조업', '철강압연제품(앵글,이형형강,평철,환봉) 제조,판매', '철강', '형강', '경제', '특수', '주가', '뉴스', '상승', '최대']"
일진머티리얼즈,"['전자부품 제조업', '인쇄회로기판(PCB)용 전해동박(ACF,UCF),에폭시용 동박,전해콘덴서용 알루미늄박 제조,판매', '전자장비와기기', '머티', '일진', '경제', '리얼', '투자', '코로나', '전지']"
코다코,"['자동차 신품 부품 제조업', 'Oil Pump, Throttle Body', '자동차부품', '경제', '공급', '부품', '심사', '실질', '대상', '격성']"
상상인,"['컴퓨터 프로그래밍, 시스템 통합 및 관리업', '전자계전기(RELAY)', '증권', '상상', '그룹', '은행', '저축', '대표', '경제', '금융']"
아이센스,"['의료용 기기 제조업', '혈당측정스트립, 혈당측정기기 등', '건강관리장비와용품', '이센스', 'PC', '창업', '경제', '리그', '명회', '영업']"
에이스토리,"['영화, 비디오물, 방송프로그램 제작 및 배급업', '방송프로그램 제작', '방송과엔터테인먼트', '스토리', '에이', '경제', '드라마', '투자', '대비', '넷플릭스']"
코디엠,"['특수 목적용 기계 제조업', '반도체 및 평판디스플레이 제조용 장비(IRIS, LOZIX, HP/CP)', '반도체와반도체장비', '디엠', '경제', '차트', '코로나', '외국인', '뉴스', '바이러스']"
덕양산업,"['자동차 신품 부품 제조업', '자동차부품(CRASH PAD,TRIM PANEL) 제조,판매', '자동차부품', '산업', '기업', '재편', '승인', '활법', '자동차', '신규']"
더존비즈온,"['컴퓨터 프로그래밍, 시스템 통합 및 관리업', '응용 소프트웨어 개발 및 공급업', '소프트웨어', '비즈', '온', '경제', '기업', '영업', 'ERP', '매수']"
대호에이엘,"['1차 비철금속 제조업', '알루미늄 환절판 제조,도매,무역', '비철금속', '대호', '이엘', '경제', '차트', '기업', '외국인', '알루미늄']"
상아프론테크,"['플라스틱제품 제조업', 'LCD 부품, 사무기기 부품, PCB 부품, 2차전지 부품', '전기제품', '테크', '상아', '경제', '산업', '상공', '금탑', '훈장']"
우진비앤지,"['의약품 제조업', '슈퍼티아,안티펜SM', '제약', '우진', '앤지', '동물', '의약품', '경제', '바이러스', '반려']"
한국기업평가,"['기타 사업지원 서비스업', '신용평가, 컨설팅, 위험관리솔루션', '상업서비스와공급품', '평가', '기업', '부담', '경제', '기관', '신용', '등급']"
한일시멘트,"['시멘트, 석회, 플라스터 및 그 제품 제조업', '시멘트, 레미콘, 레미탈', '건축자재', '시멘트', '경제', '건설', '제품', '현장', '사일로', '몰탈']"
국보,"['도로 화물 운송업', '화물자동차운송,콘테이너운송,수출입화물보관,도로운송,CY보관,하역', '항공화물운송과물류', '경제', '카리스', '뉴스', '외국인', '기관', '사업', '기사']"
호텔신라,"['기타 상품 전문 소매업', '면세판매,관광숙박,외식사업,예식업', '호텔,레스토랑,레저', '경제', '신라호텔', '호텔', '코로나', '서울', '영업', '제주']"
케이사인,"['소프트웨어 개발 및 공급업', nan, '소프트웨어', '보안', '기술', '개발', '스마트', '시티', '안전', '기반']"
부국증권,"['금융 지원 서비스업', '유가증권 매매,위탁매매,인수,주선', '증권', '증권', '부국', '경제', '코로나', '연속', '기부', '기관']"
쇼박스,"['영화, 비디오물, 방송프로그램 제작 및 배급업', '영화투자및배급', '방송과엔터테인먼트', '올해', '연구원', '경제', '드라마', '투자', '전망', '영화']"
켐트로닉스,"['기타 화학제품 제조업', 'Touch IC 및 PBA, TG, EMC', '화학', '닉스', '올해', '성장', '영업', '투자', '다양']"
삼화전기,"['전자부품 제조업', '콘덴서 제조,판매', '전기제품', '전기', '삼화', '경제', '외국인', '상승', '중기', '기관']"
한국테크놀로지그룹,"['기타 금융업', '비금융지주회사', '자동차부품', '그룹', '테크놀로지', '경제', '타이어', '코로나', '상호', '브랜드']"
세원셀론텍,"['구조용 금속제품, 탱크 및 증기발생기 제조업', '화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매', '석유와가스', '세원', '경제', '특허', '콜라겐', '제조', '의료', '외국인']"
삼성에스디에스,"['컴퓨터 프로그래밍, 시스템 통합 및 관리업', 'IT서비스, 물류BPO', 'IT서비스', '삼성', 'SDS', '경제', '서비스', 'IT', '에스', '기업']"
유니슨,"['일반 목적용 기계 제조업', '풍력발전기, 풍력타워', '기계', '풍력', '경제', '발전', '기사', '뉴딜', '아시아', '에너지']"
정상제이엘에스,"['일반 교습 학원', '어학교육업', '교육서비스', '경제', '정상', '에스', '제이엘', '헤럴드', '영업', '매출액']"
푸드나무,"['무점포 소매업', nan, '식품', '푸드', '나무', '금융', '경제', '성장', '플랫폼', '중국']"
우주일렉트로,"['전자부품 제조업', '정보통신용 초정밀커넥터', '핸드셋', '일렉트로', '우주', '경제', '차트', '외국인', '단기', 'PBR']"
인산가,"['기타 식품 제조업', '죽염 및 죽염응용식품', '식품', '죽염', '분기', '건강', '매출', '코로나', '경제', '전년']"
세하,"['펄프, 종이 및 판지 제조업', '백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사', '포장재', '제지', '경제', '매각', '인수', '유암', '증자', '유상']"
한국주철관공업,"['주철관', '경제', '테마', '아시아', '재무', '기사', '알고리즘']"
세아베스틸,"['1차 철강 제조업', '특수강,철도용품,자동차부품 제조,수출입', '철강', '스틸', '세아', '특수강', '경제', '영업', '감소', '실적']"
보락,"['기타 화학제품 제조업', '식품향료,식품첨가물,화학제품,껌베이스(자일리톨,에리스리톨),담배향료 제조,판매', '식품', '경제', '외국인', '뉴스', '만주', '기관', '차트', '상승세']"
동양생명,"['보험업', '생명보험', '생명보험', '동양', '생명', '경제', '보험', '보장', '코로나', '위해']"
쌍방울,"['봉제의복 제조업', nan, '섬유,의류,신발,호화품', '경제', '마스크', '대표', '기자', '그룹', '비비안', '뉴스']"
조이시티,"['소프트웨어 개발 및 공급업', '온라인게임(프리스타일농구)', '게임엔터테인먼트', '시티', '조이', '게임', '모바일', '경제', '블레스', '출시']"
광전자,"['반도체 제조업', '트랜지스터,SMD TR,발광소자,리모콘모듈,발광다이오드(L.E.D),다이오드용웨이퍼팹(Fab) 제조,판매', '전자장비와기기', '경제', '중기', '한국', '한경', '뉴스']"
EG,"['기타 전문 도매업', '산화철, 대기수처리방지시설, 무역', '무역회사와판매업체', '경제', '공시', '에너지', '울산', '수주', '공사', '시설']"
코디,"['기타 화학제품 제조업', 'LCD 검사부품(프로브유니트), LED 검사부품(프로브카드)', '화장품', '시너지', '개선', '경영', '영업', '파트', '주식', '너스']"
남영비비안,"['비비안', '남영', '경제', '영업', '한국', '뉴스', '이사']"
흥구석유,"['기타 전문 도매업', '휘발유등', '석유와가스', '석유', '흥구', '경제', '한경', '주가', '이란', '외국인']"
현대바이오,"['기타 화학제품 제조업', '화장품 및 화장품원료', '화장품', '바이오', '경제', '현대', '치료', '폴리', '코로나', '독성']"
인프라웨어,"['소프트웨어 개발 및 공급업', '임베디드브라우저(WAP브라우저)', '소프트웨어', '인프라', '오피스', '경제', '폴라리스', '서비스', '기업', '웨어']"
LG,"['기타 금융업', '지주회사', '디스플레이패널', '전자', '경제', '제품', 'TV', '그룹', '회장', '코로나']"
현대차증권,"['금융 지원 서비스업', '유가증권의매매,위탁매매,유가증권의 중개,대리/부동산 임대', '증권', '증권', '현대차', '경제', '한경', 'BUY', '수익', '분석']"
자이에스앤디,"['부동산 임대 및 공급업', '부동산 관리, 정보통신 공사, 아파트 AS 및 옵션 제품 공급, 건축물 시공 및 분양', '건설', '앤디', '에스', '자이', '경제', '주택', '수주', '만주']"
천일고속,"['육상 여객 운송업', '고속버스운수(경부선,44개 노선),도로여객운수업,운수창고업,유류판매,부동산 임대', '도로와철도운송', '단기', '정배', '경제', '한경']"
삼성중공업,"['선박 및 보트 건조업', '선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업', '조선', '삼성', '중공업', '경제', '수주', '영업', '선박', '손실']"
인선이엔티,"['폐기물 처리업', '건축폐기물처리', '상업서비스와공급품', '실적', '영업', '인선', '사업', '전년', '매립']"
진양제약,"['의약품 제조업', '소부날, 옥티란', '제약', '제약', '진양', '경제', '차트', '외국인', '한경', '주가']"
리드,"['생물공학', '데일리', '폐지', '코스닥', '경제', '매매', '회사', '자금']"
와이지엔터테인먼트,"['오디오물 출판 및 원판 녹음업', '음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트', '방송과엔터테인먼트', '엔터', 'YG', '먼', '빅뱅', '영업', '적자', '경제']"
제일기획,"['광고업', '광고 대행/광고물,영화 제작,인쇄,출판', '광고', '광고', '경제', '디지털', '영업', '성장', '코로나', '연구원']"
오디텍,"['반도체 제조업', '광반도체,소자및모듈', '반도체와반도체장비', '경제', '식물', '오디', '개발', '백신', '코로나', '단백질']"
사조씨푸드,"['수산물 가공 및 저장 처리업', '횟감용 참치 및 기타 일반수산물', '식품', '경제', '푸드', '사조', '외국인', '만주', '기관', '대표']"
자이글,"['가정용 기기 제조업', '적외선 가열 조리기', '가정용기기와용품', '산소', 'LED', '마스크', '경제', '제품', '피부', '특허']"
리노스,"['섬유, 의복, 신발 및 가죽제품 소매업', 'TRS통신, Kipling Bag외', '섬유,의류,신발,호화품', '노스', '경제', '키플링', '제리', '아이', '아시아', '제품']"
한솔제지,"['펄프, 종이 및 판지 제조업', '인쇄용지, 산업용지, 특수지 제조 및 판매', '종이와목재', '경제', '영업', '분기', '산업', '시장', '용지', '투자']"
영원무역홀딩스,"['기타 금융업', '스포츠의류(등산복,운동복,스키복) 도소매,수출,섬유봉제', '섬유,의류,신발,호화품', '경제', '무역', '홀딩스', '영원', '헤럴드', '종목']"
신성델타테크,"['가정용 기기 제조업', '세탁기, 자동차, 에어컨 및 LCD 부품', '가정용기기와용품', '경제', '델타', '테크', '신성', '영업', '선', '지난해']"
케이티스카이라이프,"['라이프', '스카이', 'KT', '경제', '고객', '서비스', '방송']"
S-Oil,"['석유 정제품 제조업', '석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매', '석유와가스', '경제', '오일', 'S', '정유', '코로나', 'Oil', '마진']"
팜스코,"['곡물가공품, 전분 및 전분제품 제조업', '배합사료 제조,도매', '식품', '경제', '스코', '만주', '기관', '외국인', '대량', '전일']"
화천기계,"['특수 목적용 기계 제조업', '선반,밀링,연삭기,CNC선반,CNC밀링,머시닝센타 제조,판매/자동차부품(실린더블럭) 제조', '기계', '기계', '화천', '경제', '차트', '만주', '거래', '단기']"
